Provider,Model name,link,release_date,release_year,model_key,raw_mention,benchmark_id,benchmark_name,match_source,match_type,resolved_mentions_on_release,release_normalized_weight,source_author,frontier_lab_author_affiliations,legacy_task_mode,legacy_task_domain,review_status,is_static_exam,is_work_simulation,is_multimodal_or_ui,is_specialized_domain,is_provider_created_or_private,is_private_or_opaque_eval,is_provider_created_benchmark,is_explicit_internal_named,has_nonzero_lifecycle_risk,lifecycle_risk_labels,headline_task_modes
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,AA-Omniscience,benchmark_aa_omniscience,AA-Omniscience,canonical,exact,34,0.029411764705882353,Others(Artificial Analysis),none,Knowledge Retrieval,General/Commonsense,accepted,True,False,False,False,True,True,True,False,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,CritPt,benchmark_critpt,CritPt,canonical,exact,34,0.029411764705882353,Academia,none,Generative Reasoning,STEM/Math,accepted,True,False,False,False,False,False,False,False,True,construct_validity_risk; unclear_metric,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,GDPval-AA,benchmark_gdpval_aa,GDPval-AA,canonical,exact,34,0.029411764705882353,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,True,True,True,True,False,False,True,construct_validity_risk; private_or_opaque_eval; unclear_metric,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,IFBench,benchmark_ifbench,IFBench,canonical,exact,34,0.029411764705882353,Academia,none,Constraint Satisfaction,General/Commonsense,accepted,False,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Constraint Satisfaction
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,SciCode,benchmark_scicode,SciCode,canonical,exact,34,0.029411764705882353,Academia,none,Generative Reasoning,Coding/Engineering,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Terminal-Bench Hard,benchmark_terminal_bench_hard,Terminal-Bench Hard,canonical,exact,34,0.029411764705882353,"Academia, Others(Artificial Analysis)",none,Agentic,Coding/Engineering,accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,SWE-Bench Pro (Public),benchmark_swe_bench_pro,SWE-bench Pro,alias,version_alias,34,0.029411764705882353,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Terminal-Bench 2.0,benchmark_terminal_bench_2_0,Terminal-Bench 2.0,canonical,exact,34,0.029411764705882353,Academia,Anthropic,Agentic,Coding/Engineering,legacy_seed,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Expert-SWE (Internal),benchmark_expert_swe_internal,Expert-SWE (Internal),canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,False,True,True,True,True,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,GDPval,benchmark_gdpval,GDPval,canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,False,True,True,True,True,True,True,False,True,construct_validity_risk; distribution_shift_risk; private_or_opaque_eval; provider_created_benchmark,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,FinanceAgent v1.1,benchmark_financeagent_v1_1,FinanceAgent v1.1,canonical,exact,34,0.029411764705882353,"Academia, Others(vals.ai)",none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,True,True,True,True,False,False,True,construct_validity_risk; private_or_opaque_eval; unclear_metric; version_instability,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Investment Banking Modeling Tasks (Internal),benchmark_investment_banking_modeling_tasks_internal,Investment Banking Modeling Tasks (Internal),canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,False,False,False,True,True,True,True,True,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,OfficeQA Pro,benchmark_officeqa_pro,OfficeQA Pro,canonical,exact,34,0.029411764705882353,"Academia, Others(Databricks)",none,Agentic,Specialized (Law/Bio/Finance),accepted,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk; unclear_metric,Multimodal Perception
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,BigLaw Bench,benchmark_biglaw_bench,BigLaw Bench,canonical,exact,34,0.029411764705882353,Others(Harvey),none,Generative Reasoning,Specialized (Law/Bio/Finance),legacy_seed,False,False,False,True,True,True,True,False,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric,Multimodal Perception
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,34,0.029411764705882353,Academia,none,Agentic,General/Commonsense,accepted,False,True,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,MMMU Pro,benchmark_mmmu_pro,MMMU Pro,canonical,exact,34,0.029411764705882353,Academia,none,Multimodal Perception,General/Commonsense,accepted,False,False,True,False,False,False,False,False,False,none_identified,Multimodal Perception
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed,False,True,True,False,True,False,True,False,True,contamination_risk; distribution_shift_risk; provider_created_benchmark,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,MCP Atlas,benchmark_scale_mcp_atlas,Scale MCP-Atlas,alias,provider_abbreviation,34,0.029411764705882353,Others(Scale AI),none,Agentic,General/Commonsense,accepted,False,True,False,True,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark; unclear_metric; version_instability,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Toolathlon,benchmark_toolathlon,Toolathlon,canonical,exact,34,0.029411764705882353,"Academia, Others(All Hands AI)",none,Agentic,General/Commonsense,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; unclear_metric,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Tau2-bench Telecom,benchmark_tau_2_bench,TAU-2 bench,alias,version_alias,34,0.029411764705882353,Academia,none,Agentic,General/Commonsense,accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,GeneBench,benchmark_genebench,GeneBench,canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Agentic,Specialized (Law/Bio/Finance),accepted,True,False,False,True,True,True,True,False,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,FrontierMath,benchmark_frontiermath,FrontierMath,canonical,exact,34,0.029411764705882353,"Others(Epoch AI, backed by Google)",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,True,True,False,False,True,private_or_opaque_eval,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,BixBench,benchmark_bixbench,BixBench,canonical,exact,34,0.029411764705882353,Others(FutureHouse),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,34,0.029411764705882353,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Generative Reasoning
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,34,0.029411764705882353,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,True,False,True,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Multimodal Perception
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Capture-the-Flags challenge tasks (Internal),benchmark_capture_the_flags_challenge_tasks_internal,Capture-the-Flags challenge tasks (Internal),canonical,exact,34,0.029411764705882353,OpenAI,OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,True,True,True,True,True,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,34,0.029411764705882353,Academia,none,Agentic,Coding/Engineering,legacy_seed,False,True,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Agentic
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,Graphwalks,benchmark_graphwalks,GraphWalks,alias,case_variant,34,0.029411764705882353,OpenAI,OpenAI,Generative Reasoning,STEM/Math,legacy_seed,False,True,False,True,True,False,True,False,True,construct_validity_risk; contamination_risk; provider_created_benchmark,Knowledge Retrieval
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,OpenAI MRCR v2,benchmark_mrcr_v2,MRCR v2,alias,provider_abbreviation,34,0.029411764705882353,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,ARC-AGI-1 (Verified),benchmark_arc_agi,ARC-AGI,alias,version_alias,34,0.029411764705882353,Academia,none,Generative Reasoning,STEM/Math,legacy_seed,False,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk,Multimodal Perception
OpenAI,GPT-5.5,https://openai.com/index/introducing-gpt-5-5/,2026-04-23,2026,OpenAI|GPT-5.5|2026-04-23,ARC-AGI-2 (Verified),benchmark_arc_agi_2,ARC-AGI-2,alias,version_alias,34,0.029411764705882353,Academia,none,Generative Reasoning,General/Commonsense,legacy_seed,False,False,True,False,False,False,False,False,True,construct_validity_risk; contamination_risk; distribution_shift_risk,Multimodal Perception
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Agents' Last Exam,benchmark_agents_last_exam,Agents' Last Exam,canonical,exact,42,0.023809523809523808,"Academia, Others(Berkeley RDI; RDI Foundation)",none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,42,0.023809523809523808,Others(Artificial Analysis),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Management Consulting Tasks (Internal),benchmark_management_consulting_tasks_internal,Management Consulting Tasks (Internal),canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Specialized (Law/Bio/Finance),needs_review,False,True,False,True,True,True,False,True,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Big Finance Bench,benchmark_big_finance_bench,Big Finance Bench,canonical,exact,42,0.023809523809523808,Others(Rogo),none,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Artificial Analysis Intelligence Index v4.1,benchmark_artificial_analysis_intelligence_index_v4_1,Artificial Analysis Intelligence Index v4.1,canonical,exact,42,0.023809523809523808,Others(Artificial Analysis),none,Generative Reasoning,General/Commonsense,accepted,False,False,False,False,False,False,False,False,False,none_identified,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Artificial Analysis Coding Agent Index v1.1,benchmark_artificial_analysis_coding_agent_index_v1_1,Artificial Analysis Coding Agent Index v1.1,canonical,exact,42,0.023809523809523808,Others(Artificial Analysis),none,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,42,0.023809523809523808,Others(Scale AI),none,Agentic,Coding/Engineering,legacy_seed,False,True,False,False,True,True,True,False,True,private_or_opaque_eval; provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,DeepSWE v1.1,benchmark_deepswe_v1_1,DeepSWE v1.1,canonical,exact,42,0.023809523809523808,Others(DataCurve),none,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,42,0.023809523809523808,Academia,Anthropic,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,General/Commonsense,legacy_seed,False,True,True,False,True,False,True,False,True,contamination_risk; distribution_shift_risk; provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,SEC-Bench Pro,benchmark_sec_bench_pro,SEC-Bench Pro,canonical,exact,42,0.023809523809523808,Academia,none,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,CursorBench,benchmark_cursorbench,CursorBench,canonical,exact,42,0.023809523809523808,Others(Cursor),none,Agentic,Coding/Engineering,accepted,False,True,False,False,True,True,False,False,True,private_or_opaque_eval; unclear_metric; version_instability,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,agentic code-review tests,benchmark_agentic_code_review_tests,agentic code-review tests,canonical,exact,42,0.023809523809523808,Others(Qodo),none,Agentic,Coding/Engineering,needs_review,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,internal and external PR benchmarks,benchmark_internal_and_external_pr_benchmarks,internal and external PR benchmarks,canonical,exact,42,0.023809523809523808,Others(Qodo),none,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,True,False,True,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Model ML's FinBench,benchmark_model_ml_s_finbench,Model ML's FinBench,canonical,exact,42,0.023809523809523808,Others(Model ML),none,Agentic,Specialized (Law/Bio/Finance),needs_review,False,True,False,True,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,seven-task benchmark,benchmark_seven_task_benchmark,seven-task benchmark,canonical,exact,42,0.023809523809523808,Others(Triple Whale),none,Generative Reasoning,Coding/Engineering,needs_review,False,False,False,False,False,False,False,False,False,none_identified,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,early design evals,benchmark_early_design_evals,early design evals,canonical,exact,42,0.023809523809523808,Others(Canva),none,Generative Reasoning,General/Commonsense,needs_review,False,False,False,False,False,False,False,False,False,none_identified,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,combined evaluation suite,benchmark_combined_evaluation_suite,combined evaluation suite,canonical,exact,42,0.023809523809523808,Others(Clio),none,Agentic,Specialized (Law/Bio/Finance),needs_review,False,True,False,True,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Legora's internal eval harness,benchmark_legora_s_internal_eval_harness,Legora's internal eval harness,canonical,exact,42,0.023809523809523808,Others(Legora),none,Agentic,Specialized (Law/Bio/Finance),needs_review,False,True,False,True,True,True,False,True,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,GeneBench Pro,benchmark_genebench_pro,GeneBench Pro,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,LifeSciBench,benchmark_lifescibench,LifeSciBench,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Specialized (Law/Bio/Finance),accepted,False,True,False,True,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,MedChemBench (Internal),benchmark_medchembench_internal,MedChemBench (Internal),canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),needs_review,False,False,False,True,True,True,False,True,True,private_or_opaque_eval,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,HealthBench Professional,benchmark_healthbench_professional,HealthBench Professional,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Generative Reasoning,Specialized (Law/Bio/Finance),accepted,False,False,False,True,True,False,True,False,True,provider_created_benchmark,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,OSWorld 2.0,benchmark_osworld_2_0,OSWorld 2.0,canonical,exact,42,0.023809523809523808,Academia,none,Agentic,General/Commonsense,accepted,False,True,True,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,BenchCAD,benchmark_benchcad,BenchCAD,canonical,exact,42,0.023809523809523808,Others(BenchCAD),none,Agentic,Coding/Engineering,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Capture-the-Flag Challenges,benchmark_capture_the_flags_challenge_tasks_internal,Capture-the-Flags challenge tasks (Internal),alias,provider_abbreviation,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,True,True,True,True,True,True,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,ExploitBench 2,benchmark_exploitbench_2,ExploitBench 2,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,ExploitGym 3,benchmark_exploitgym_3,ExploitGym 3,canonical,exact,42,0.023809523809523808,"Academia, OpenAI",OpenAI,Agentic,Coding/Engineering,accepted,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Internal Research Debugging Evaluation,benchmark_internal_research_debugging_evaluation,Internal Research Debugging Evaluation,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,True,False,True,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,KernelGen 1P,benchmark_kernelgen_1p,KernelGen 1P,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,True,False,False,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,NanoGPT,benchmark_nanogpt,NanoGPT,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,True,False,False,True,private_or_opaque_eval,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,PostTrainBench Lite,benchmark_posttrainbench_lite,PostTrainBench Lite,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,RSI Index,benchmark_rsi_index,RSI Index,canonical,exact,42,0.023809523809523808,OpenAI,OpenAI,Agentic,Coding/Engineering,needs_review,False,True,False,False,True,False,True,False,True,provider_created_benchmark,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,MMMU Pro,benchmark_mmmu_pro,MMMU Pro,canonical,exact,42,0.023809523809523808,Academia,none,Multimodal Perception,General/Commonsense,accepted,False,False,True,False,False,False,False,False,False,none_identified,Multimodal Perception
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,gdp.pdf,benchmark_gdp_pdf,gdp.pdf,canonical,exact,42,0.023809523809523808,Others(Surge AI),none,Multimodal Perception,Specialized (Law/Bio/Finance),accepted,False,False,True,True,False,False,False,False,False,none_identified,Multimodal Perception
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,42,0.023809523809523808,"Anthropic, Academia, Others(Cohere)",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,True,False,False,False,False,True,construct_validity_risk; contamination_risk,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,FrontierMath,benchmark_frontiermath,FrontierMath,canonical,exact,42,0.023809523809523808,"Others(Epoch AI, backed by Google)",none,Generative Reasoning,STEM/Math,legacy_seed,True,False,False,False,True,True,False,False,True,private_or_opaque_eval,Generative Reasoning
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,AutomationBench,benchmark_automationbench,AutomationBench,canonical,exact,42,0.023809523809523808,"Academia, Others(Zapier)",none,Agentic,General/Commonsense,accepted,False,True,False,False,False,False,False,False,False,none_identified,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,Toolathlon,benchmark_toolathlon,Toolathlon,canonical,exact,42,0.023809523809523808,"Academia, Others(All Hands AI)",none,Agentic,General/Commonsense,legacy_seed,False,True,False,False,False,False,False,False,True,construct_validity_risk; unclear_metric,Agentic
OpenAI,GPT-5.6,https://openai.com/index/gpt-5-6/,2026-07-09,2026,OpenAI|GPT-5.6|2026-07-09,OpenAI MRCR v2,benchmark_mrcr_v2,MRCR v2,alias,provider_abbreviation,42,0.023809523809523808,OpenAI,Google; DeepMind,Generative Reasoning,General/Commonsense,legacy_seed,True,False,False,False,False,False,False,False,True,construct_validity_risk; contamination_risk; version_instability,Knowledge Retrieval
